time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	susceptible (0-9) median	susceptible (0-9) lower bound	susceptible (0-9) upper bound	susceptible (10-19) median	susceptible (10-19) lower bound	susceptible (10-19) upper bound	susceptible (20-29) median	susceptible (20-29) lower bound	susceptible (20-29) upper bound	susceptible (30-39) median	susceptible (30-39) lower bound	susceptible (30-39) upper bound	susceptible (40-49) median	susceptible (40-49) lower bound	susceptible (40-49) upper bound	susceptible (50-59) median	susceptible (50-59) lower bound	susceptible (50-59) upper bound	susceptible (60-69) median	susceptible (60-69) lower bound	susceptible (60-69) upper bound	susceptible (70-79) median	susceptible (70-79) lower bound	susceptible (70-79) upper bound	susceptible (80+) median	susceptible (80+) lower bound	susceptible (80+) upper bound	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	severe (0-9) median	severe (0-9) lower bound	severe (0-9) upper bound	severe (10-19) median	severe (10-19) lower bound	severe (10-19) upper bound	severe (20-29) median	severe (20-29) lower bound	severe (20-29) upper bound	severe (30-39) median	severe (30-39) lower bound	severe (30-39) upper bound	severe (40-49) median	severe (40-49) lower bound	severe (40-49) upper bound	severe (50-59) median	severe (50-59) lower bound	severe (50-59) upper bound	severe (60-69) median	severe (60-69) lower bound	severe (60-69) upper bound	severe (70-79) median	severe (70-79) lower bound	severe (70-79) upper bound	severe (80+) median	severe (80+) lower bound	severe (80+) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	ICU (0-9) median	ICU (0-9) lower bound	ICU (0-9) upper bound	ICU (10-19) median	ICU (10-19) lower bound	ICU (10-19) upper bound	ICU (20-29) median	ICU (20-29) lower bound	ICU (20-29) upper bound	ICU (30-39) median	ICU (30-39) lower bound	ICU (30-39) upper bound	ICU (40-49) median	ICU (40-49) lower bound	ICU (40-49) upper bound	ICU (50-59) median	ICU (50-59) lower bound	ICU (50-59) upper bound	ICU (60-69) median	ICU (60-69) lower bound	ICU (60-69) upper bound	ICU (70-79) median	ICU (70-79) lower bound	ICU (70-79) upper bound	ICU (80+) median	ICU (80+) lower bound	ICU (80+) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	exposed (0-9) median	exposed (0-9) lower bound	exposed (0-9) upper bound	exposed (10-19) median	exposed (10-19) lower bound	exposed (10-19) upper bound	exposed (20-29) median	exposed (20-29) lower bound	exposed (20-29) upper bound	exposed (30-39) median	exposed (30-39) lower bound	exposed (30-39) upper bound	exposed (40-49) median	exposed (40-49) lower bound	exposed (40-49) upper bound	exposed (50-59) median	exposed (50-59) lower bound	exposed (50-59) upper bound	exposed (60-69) median	exposed (60-69) lower bound	exposed (60-69) upper bound	exposed (70-79) median	exposed (70-79) lower bound	exposed (70-79) upper bound	exposed (80+) median	exposed (80+) lower bound	exposed (80+) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	infectious (0-9) median	infectious (0-9) lower bound	infectious (0-9) upper bound	infectious (10-19) median	infectious (10-19) lower bound	infectious (10-19) upper bound	infectious (20-29) median	infectious (20-29) lower bound	infectious (20-29) upper bound	infectious (30-39) median	infectious (30-39) lower bound	infectious (30-39) upper bound	infectious (40-49) median	infectious (40-49) lower bound	infectious (40-49) upper bound	infectious (50-59) median	infectious (50-59) lower bound	infectious (50-59) upper bound	infectious (60-69) median	infectious (60-69) lower bound	infectious (60-69) upper bound	infectious (70-79) median	infectious (70-79) lower bound	infectious (70-79) upper bound	infectious (80+) median	infectious (80+) lower bound	infectious (80+) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	overflow (0-9) median	overflow (0-9) lower bound	overflow (0-9) upper bound	overflow (10-19) median	overflow (10-19) lower bound	overflow (10-19) upper bound	overflow (20-29) median	overflow (20-29) lower bound	overflow (20-29) upper bound	overflow (30-39) median	overflow (30-39) lower bound	overflow (30-39) upper bound	overflow (40-49) median	overflow (40-49) lower bound	overflow (40-49) upper bound	overflow (50-59) median	overflow (50-59) lower bound	overflow (50-59) upper bound	overflow (60-69) median	overflow (60-69) lower bound	overflow (60-69) upper bound	overflow (70-79) median	overflow (70-79) lower bound	overflow (70-79) upper bound	overflow (80+) median	overflow (80+) lower bound	overflow (80+) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative recovered (0-9) median	cumulative recovered (0-9) lower bound	cumulative recovered (0-9) upper bound	cumulative recovered (10-19) median	cumulative recovered (10-19) lower bound	cumulative recovered (10-19) upper bound	cumulative recovered (20-29) median	cumulative recovered (20-29) lower bound	cumulative recovered (20-29) upper bound	cumulative recovered (30-39) median	cumulative recovered (30-39) lower bound	cumulative recovered (30-39) upper bound	cumulative recovered (40-49) median	cumulative recovered (40-49) lower bound	cumulative recovered (40-49) upper bound	cumulative recovered (50-59) median	cumulative recovered (50-59) lower bound	cumulative recovered (50-59) upper bound	cumulative recovered (60-69) median	cumulative recovered (60-69) lower bound	cumulative recovered (60-69) upper bound	cumulative recovered (70-79) median	cumulative recovered (70-79) lower bound	cumulative recovered (70-79) upper bound	cumulative recovered (80+) median	cumulative recovered (80+) lower bound	cumulative recovered (80+) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative ICU (0-9) median	cumulative ICU (0-9) lower bound	cumulative ICU (0-9) upper bound	cumulative ICU (10-19) median	cumulative ICU (10-19) lower bound	cumulative ICU (10-19) upper bound	cumulative ICU (20-29) median	cumulative ICU (20-29) lower bound	cumulative ICU (20-29) upper bound	cumulative ICU (30-39) median	cumulative ICU (30-39) lower bound	cumulative ICU (30-39) upper bound	cumulative ICU (40-49) median	cumulative ICU (40-49) lower bound	cumulative ICU (40-49) upper bound	cumulative ICU (50-59) median	cumulative ICU (50-59) lower bound	cumulative ICU (50-59) upper bound	cumulative ICU (60-69) median	cumulative ICU (60-69) lower bound	cumulative ICU (60-69) upper bound	cumulative ICU (70-79) median	cumulative ICU (70-79) lower bound	cumulative ICU (70-79) upper bound	cumulative ICU (80+) median	cumulative ICU (80+) lower bound	cumulative ICU (80+) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative hospitalized (0-9) median	cumulative hospitalized (0-9) lower bound	cumulative hospitalized (0-9) upper bound	cumulative hospitalized (10-19) median	cumulative hospitalized (10-19) lower bound	cumulative hospitalized (10-19) upper bound	cumulative hospitalized (20-29) median	cumulative hospitalized (20-29) lower bound	cumulative hospitalized (20-29) upper bound	cumulative hospitalized (30-39) median	cumulative hospitalized (30-39) lower bound	cumulative hospitalized (30-39) upper bound	cumulative hospitalized (40-49) median	cumulative hospitalized (40-49) lower bound	cumulative hospitalized (40-49) upper bound	cumulative hospitalized (50-59) median	cumulative hospitalized (50-59) lower bound	cumulative hospitalized (50-59) upper bound	cumulative hospitalized (60-69) median	cumulative hospitalized (60-69) lower bound	cumulative hospitalized (60-69) upper bound	cumulative hospitalized (70-79) median	cumulative hospitalized (70-79) lower bound	cumulative hospitalized (70-79) upper bound	cumulative hospitalized (80+) median	cumulative hospitalized (80+) lower bound	cumulative hospitalized (80+) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound	cumulative fatality (0-9) median	cumulative fatality (0-9) lower bound	cumulative fatality (0-9) upper bound	cumulative fatality (10-19) median	cumulative fatality (10-19) lower bound	cumulative fatality (10-19) upper bound	cumulative fatality (20-29) median	cumulative fatality (20-29) lower bound	cumulative fatality (20-29) upper bound	cumulative fatality (30-39) median	cumulative fatality (30-39) lower bound	cumulative fatality (30-39) upper bound	cumulative fatality (40-49) median	cumulative fatality (40-49) lower bound	cumulative fatality (40-49) upper bound	cumulative fatality (50-59) median	cumulative fatality (50-59) lower bound	cumulative fatality (50-59) upper bound	cumulative fatality (60-69) median	cumulative fatality (60-69) lower bound	cumulative fatality (60-69) upper bound	cumulative fatality (70-79) median	cumulative fatality (70-79) lower bound	cumulative fatality (70-79) upper bound	cumulative fatality (80+) median	cumulative fatality (80+) lower bound	cumulative fatality (80+) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-07-23	99721	99634	99796	16433	16419	16445	15749	15736	15761	15442	15429	15454	14214	14202	14225	12639	12628	12648	9762	9754	9769	7785	7778	7790	5073	5068	5077	2624	2622	2626	99721	99634	99796	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	34	23	55	5	4	9	5	3	9	5	3	8	5	3	8	4	3	7	3	2	5	3	2	4	2	1	3	1	1	2	34	23	55	62	45	95	10	7	15	9	7	15	9	7	14	9	6	13	8	6	12	6	4	9	5	4	8	4	3	5	2	2	3	62	45	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	147	240	28	22	38	27	21	36	26	21	36	25	20	33	22	18	30	19	16	25	15	13	20	11	9	14	7	6	9	181	147	240	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	3	2	3	6	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	2	2	2	2	6	5	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2020-07-24	99709	99615	99789	16431	16416	16444	15748	15733	15760	15440	15426	15453	14212	14199	14224	12637	12625	12647	9761	9752	9769	7784	7776	7790	5072	5067	5076	2624	2621	2626	99709	99615	99789	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	35	24	57	6	4	9	5	4	9	5	4	9	5	3	8	4	3	7	3	2	6	3	2	5	2	1	3	1	1	2	35	24	57	64	46	99	10	7	16	10	7	15	10	7	15	9	6	14	8	6	12	6	5	10	5	4	8	4	3	5	2	2	3	64	46	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	153	254	29	23	40	28	22	38	28	22	38	26	21	35	24	19	32	20	17	26	16	13	21	12	10	15	8	7	9	190	153	254	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	3	2	3	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	1	2	2	2	3	6	5	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2020-07-25	99696	99596	99781	16429	16413	16443	15746	15730	15759	15438	15423	15452	14211	14196	14223	12635	12623	12646	9760	9750	9768	7783	7775	7789	5071	5066	5076	2623	2621	2626	99696	99596	99781	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	36	24	60	6	4	10	5	4	9	5	4	9	5	3	8	4	3	8	4	2	6	3	2	5	2	1	3	1	1	2	36	24	60	66	47	103	11	7	17	10	7	16	10	7	16	9	6	14	8	6	13	7	5	10	5	4	8	4	3	6	2	2	3	66	47	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	160	268	31	24	42	30	23	41	29	23	40	27	22	37	25	20	33	21	17	28	17	14	22	12	10	15	8	7	9	199	160	268	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	3	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	2	2	2	3	6	5	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2020-07-26	99683	99577	99774	16427	16409	16442	15744	15727	15758	15437	15420	15451	14209	14194	14222	12634	12620	12645	9758	9748	9767	7782	7773	7789	5071	5065	5075	2623	2620	2625	99683	99577	99774	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	37	25	62	6	4	10	6	4	10	6	4	9	5	3	9	5	3	8	4	2	6	3	2	5	2	1	3	1	1	2	37	25	62	68	48	108	11	8	17	10	7	17	10	7	16	10	7	15	9	6	14	7	5	11	6	4	9	4	3	6	2	2	3	68	48	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	166	283	32	25	45	31	24	43	31	24	42	29	22	39	26	20	35	22	18	29	17	14	23	13	11	16	8	7	10	209	166	283	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4	7	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	2	2	2	3	7	6	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2020-07-27	99670	99556	99766	16425	16406	16441	15742	15724	15757	15435	15417	15449	14207	14191	14221	12632	12618	12644	9757	9746	9766	7780	7772	7788	5070	5064	5075	2623	2620	2625	99670	99556	99766	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	38	25	65	6	4	11	6	4	10	6	4	10	5	3	9	5	3	8	4	2	6	3	2	5	2	1	3	1	1	2	38	25	65	70	49	112	11	8	18	11	7	17	11	7	17	10	7	16	9	6	14	7	5	11	6	4	9	4	3	6	2	2	4	70	49	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	173	298	34	26	47	33	25	45	32	25	45	30	23	41	27	21	37	23	19	31	18	15	24	13	11	17	8	7	10	219	173	298	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	3	4	7	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	3	2	2	3	7	6	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2020-07-28	99657	99535	99758	16423	16403	16439	15740	15720	15756	15432	15414	15448	14205	14188	14219	12631	12615	12643	9756	9744	9766	7779	7770	7787	5069	5063	5074	2622	2619	2625	99657	99535	99758	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	39	26	67	6	4	11	6	4	10	6	4	10	5	4	10	5	3	8	4	3	7	3	2	5	2	1	4	1	1	2	39	26	67	73	50	117	12	8	19	11	8	18	11	7	18	10	7	16	9	6	15	7	5	12	6	4	9	4	3	6	3	2	4	73	50	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	180	315	36	27	50	34	26	48	34	26	47	31	24	44	28	22	39	24	19	32	19	15	26	14	11	18	9	8	11	229	180	315	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	2	3	3	4	7	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	3	3	2	3	7	6	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
2020-07-29	99643	99513	99750	16420	16399	16438	15737	15717	15754	15430	15410	15447	14203	14185	14218	12629	12612	12642	9754	9742	9765	7778	7768	7787	5068	5062	5074	2622	2618	2625	99643	99513	99750	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	40	26	70	6	4	11	6	4	11	6	4	11	6	4	10	5	3	9	4	3	7	3	2	6	2	2	4	1	1	2	40	26	70	75	52	122	12	8	20	11	8	19	11	8	19	10	7	17	9	6	15	7	5	12	6	4	10	4	3	7	3	2	4	75	52	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	187	331	37	29	53	36	28	51	35	27	50	33	25	46	30	23	42	25	20	34	20	16	27	14	12	19	9	8	11	239	187	331	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2	3	3	4	8	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	2	3	3	2	3	8	6	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
2020-07-30	99628	99490	99742	16418	16395	16437	15735	15713	15753	15428	15407	15446	14201	14181	14217	12627	12609	12641	9753	9739	9764	7777	7766	7786	5068	5061	5073	2621	2618	2624	99628	99490	99742	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	41	27	73	7	4	12	6	4	11	6	4	11	6	4	10	5	3	9	4	3	7	3	2	6	2	2	4	1	1	2	41	27	73	77	53	127	12	8	21	12	8	20	12	8	19	11	7	18	10	7	16	8	5	13	6	4	10	4	3	7	3	2	4	77	53	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	195	349	39	30	55	38	29	53	37	28	52	34	26	49	31	24	44	26	21	36	21	17	28	15	12	20	9	8	12	250	195	349	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2	3	3	4	8	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	2	3	3	2	3	8	6	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
2020-07-31	99614	99466	99733	16416	16391	16435	15733	15710	15752	15426	15403	15444	14199	14178	14216	12625	12606	12640	9751	9737	9763	7776	7764	7785	5067	5059	5073	2621	2617	2624	99614	99466	99733	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	42	27	76	7	4	12	7	4	12	6	4	12	6	4	11	5	3	10	4	3	7	3	2	6	2	2	4	1	1	2	42	27	76	80	54	132	13	9	21	12	8	21	12	8	20	11	7	19	10	7	17	8	5	13	6	4	11	4	3	7	3	2	4	80	54	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	202	367	41	31	58	39	30	56	39	29	55	36	27	51	33	25	46	27	21	38	22	17	30	15	13	20	10	8	12	261	202	367	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2	4	3	5	8	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	2	3	3	2	4	8	7	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
2020-08-01	99598	99442	99725	16413	16387	16434	15731	15706	15751	15424	15399	15443	14197	14174	14215	12623	12603	12639	9750	9735	9762	7775	7762	7785	5066	5058	5072	2620	2616	2624	99598	99442	99725	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	44	28	79	7	4	13	7	4	12	7	4	12	6	4	11	5	3	10	4	3	8	4	2	6	2	2	4	1	1	2	44	28	79	82	55	138	13	9	22	13	8	21	12	8	21	11	8	19	10	7	17	8	5	14	7	5	11	5	3	7	3	2	4	82	55	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	210	386	43	32	62	41	31	59	40	31	58	38	29	54	34	26	49	28	22	40	23	18	31	16	13	21	10	9	13	272	210	386	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	2	4	3	5	9	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	2	3	3	2	4	9	7	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
2020-08-02	99583	99416	99716	16411	16383	16433	15728	15702	15749	15421	15395	15442	14195	14171	14214	12621	12600	12638	9748	9732	9761	7773	7760	7784	5065	5057	5072	2620	2615	2623	99583	99416	99716	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	45	28	82	7	5	13	7	4	13	7	4	13	6	4	12	6	4	10	4	3	8	4	2	7	2	2	4	1	1	2	45	28	82	84	56	144	14	9	23	13	9	22	13	8	22	12	8	20	11	7	18	8	6	14	7	5	11	5	3	8	3	2	4	84	56	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	218	406	44	33	65	43	32	62	42	32	61	39	30	57	35	27	51	30	23	42	23	18	33	17	13	22	10	9	13	284	218	406	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	4	3	5	9	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	3	2	2	3	3	3	4	9	7	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
2020-08-03	99567	99390	99707	16408	16379	16431	15726	15698	15748	15419	15391	15441	14192	14167	14212	12619	12597	12637	9747	9730	9761	7772	7758	7783	5064	5055	5071	2619	2615	2623	99567	99390	99707	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	46	29	85	7	5	14	7	4	13	7	4	13	6	4	12	6	4	11	5	3	8	4	2	7	3	2	5	1	1	2	46	29	85	87	58	149	14	9	24	13	9	23	13	9	23	12	8	21	11	7	19	9	6	15	7	5	12	5	3	8	3	2	5	87	58	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	226	427	46	35	68	45	34	66	44	33	64	41	31	60	37	28	54	31	24	44	24	19	34	17	14	24	11	9	14	296	226	427	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	4	3	5	9	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	3	3	2	4	3	3	4	9	7	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
2020-08-04	99550	99362	99698	16405	16375	16430	15723	15693	15747	15416	15387	15439	14190	14163	14211	12617	12593	12636	9745	9727	9760	7771	7756	7782	5063	5054	5071	2619	2614	2623	99550	99362	99698	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	47	29	89	8	5	14	7	5	14	7	4	14	7	4	13	6	4	11	5	3	9	4	2	7	3	2	5	2	1	3	47	29	89	90	59	156	14	9	25	14	9	24	14	9	24	13	8	22	11	7	20	9	6	15	7	5	12	5	3	8	3	2	5	90	59	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	234	449	48	36	72	47	35	69	46	34	68	43	32	63	39	29	56	32	25	46	25	20	36	18	14	25	11	9	14	309	234	449	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	4	3	5	10	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	3	3	2	4	3	3	4	10	8	13	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2
