time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	susceptible (0-9) median	susceptible (0-9) lower bound	susceptible (0-9) upper bound	susceptible (10-19) median	susceptible (10-19) lower bound	susceptible (10-19) upper bound	susceptible (20-29) median	susceptible (20-29) lower bound	susceptible (20-29) upper bound	susceptible (30-39) median	susceptible (30-39) lower bound	susceptible (30-39) upper bound	susceptible (40-49) median	susceptible (40-49) lower bound	susceptible (40-49) upper bound	susceptible (50-59) median	susceptible (50-59) lower bound	susceptible (50-59) upper bound	susceptible (60-69) median	susceptible (60-69) lower bound	susceptible (60-69) upper bound	susceptible (70-79) median	susceptible (70-79) lower bound	susceptible (70-79) upper bound	susceptible (80+) median	susceptible (80+) lower bound	susceptible (80+) upper bound	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	severe (0-9) median	severe (0-9) lower bound	severe (0-9) upper bound	severe (10-19) median	severe (10-19) lower bound	severe (10-19) upper bound	severe (20-29) median	severe (20-29) lower bound	severe (20-29) upper bound	severe (30-39) median	severe (30-39) lower bound	severe (30-39) upper bound	severe (40-49) median	severe (40-49) lower bound	severe (40-49) upper bound	severe (50-59) median	severe (50-59) lower bound	severe (50-59) upper bound	severe (60-69) median	severe (60-69) lower bound	severe (60-69) upper bound	severe (70-79) median	severe (70-79) lower bound	severe (70-79) upper bound	severe (80+) median	severe (80+) lower bound	severe (80+) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	ICU (0-9) median	ICU (0-9) lower bound	ICU (0-9) upper bound	ICU (10-19) median	ICU (10-19) lower bound	ICU (10-19) upper bound	ICU (20-29) median	ICU (20-29) lower bound	ICU (20-29) upper bound	ICU (30-39) median	ICU (30-39) lower bound	ICU (30-39) upper bound	ICU (40-49) median	ICU (40-49) lower bound	ICU (40-49) upper bound	ICU (50-59) median	ICU (50-59) lower bound	ICU (50-59) upper bound	ICU (60-69) median	ICU (60-69) lower bound	ICU (60-69) upper bound	ICU (70-79) median	ICU (70-79) lower bound	ICU (70-79) upper bound	ICU (80+) median	ICU (80+) lower bound	ICU (80+) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	exposed (0-9) median	exposed (0-9) lower bound	exposed (0-9) upper bound	exposed (10-19) median	exposed (10-19) lower bound	exposed (10-19) upper bound	exposed (20-29) median	exposed (20-29) lower bound	exposed (20-29) upper bound	exposed (30-39) median	exposed (30-39) lower bound	exposed (30-39) upper bound	exposed (40-49) median	exposed (40-49) lower bound	exposed (40-49) upper bound	exposed (50-59) median	exposed (50-59) lower bound	exposed (50-59) upper bound	exposed (60-69) median	exposed (60-69) lower bound	exposed (60-69) upper bound	exposed (70-79) median	exposed (70-79) lower bound	exposed (70-79) upper bound	exposed (80+) median	exposed (80+) lower bound	exposed (80+) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	infectious (0-9) median	infectious (0-9) lower bound	infectious (0-9) upper bound	infectious (10-19) median	infectious (10-19) lower bound	infectious (10-19) upper bound	infectious (20-29) median	infectious (20-29) lower bound	infectious (20-29) upper bound	infectious (30-39) median	infectious (30-39) lower bound	infectious (30-39) upper bound	infectious (40-49) median	infectious (40-49) lower bound	infectious (40-49) upper bound	infectious (50-59) median	infectious (50-59) lower bound	infectious (50-59) upper bound	infectious (60-69) median	infectious (60-69) lower bound	infectious (60-69) upper bound	infectious (70-79) median	infectious (70-79) lower bound	infectious (70-79) upper bound	infectious (80+) median	infectious (80+) lower bound	infectious (80+) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	overflow (0-9) median	overflow (0-9) lower bound	overflow (0-9) upper bound	overflow (10-19) median	overflow (10-19) lower bound	overflow (10-19) upper bound	overflow (20-29) median	overflow (20-29) lower bound	overflow (20-29) upper bound	overflow (30-39) median	overflow (30-39) lower bound	overflow (30-39) upper bound	overflow (40-49) median	overflow (40-49) lower bound	overflow (40-49) upper bound	overflow (50-59) median	overflow (50-59) lower bound	overflow (50-59) upper bound	overflow (60-69) median	overflow (60-69) lower bound	overflow (60-69) upper bound	overflow (70-79) median	overflow (70-79) lower bound	overflow (70-79) upper bound	overflow (80+) median	overflow (80+) lower bound	overflow (80+) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative recovered (0-9) median	cumulative recovered (0-9) lower bound	cumulative recovered (0-9) upper bound	cumulative recovered (10-19) median	cumulative recovered (10-19) lower bound	cumulative recovered (10-19) upper bound	cumulative recovered (20-29) median	cumulative recovered (20-29) lower bound	cumulative recovered (20-29) upper bound	cumulative recovered (30-39) median	cumulative recovered (30-39) lower bound	cumulative recovered (30-39) upper bound	cumulative recovered (40-49) median	cumulative recovered (40-49) lower bound	cumulative recovered (40-49) upper bound	cumulative recovered (50-59) median	cumulative recovered (50-59) lower bound	cumulative recovered (50-59) upper bound	cumulative recovered (60-69) median	cumulative recovered (60-69) lower bound	cumulative recovered (60-69) upper bound	cumulative recovered (70-79) median	cumulative recovered (70-79) lower bound	cumulative recovered (70-79) upper bound	cumulative recovered (80+) median	cumulative recovered (80+) lower bound	cumulative recovered (80+) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative ICU (0-9) median	cumulative ICU (0-9) lower bound	cumulative ICU (0-9) upper bound	cumulative ICU (10-19) median	cumulative ICU (10-19) lower bound	cumulative ICU (10-19) upper bound	cumulative ICU (20-29) median	cumulative ICU (20-29) lower bound	cumulative ICU (20-29) upper bound	cumulative ICU (30-39) median	cumulative ICU (30-39) lower bound	cumulative ICU (30-39) upper bound	cumulative ICU (40-49) median	cumulative ICU (40-49) lower bound	cumulative ICU (40-49) upper bound	cumulative ICU (50-59) median	cumulative ICU (50-59) lower bound	cumulative ICU (50-59) upper bound	cumulative ICU (60-69) median	cumulative ICU (60-69) lower bound	cumulative ICU (60-69) upper bound	cumulative ICU (70-79) median	cumulative ICU (70-79) lower bound	cumulative ICU (70-79) upper bound	cumulative ICU (80+) median	cumulative ICU (80+) lower bound	cumulative ICU (80+) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative hospitalized (0-9) median	cumulative hospitalized (0-9) lower bound	cumulative hospitalized (0-9) upper bound	cumulative hospitalized (10-19) median	cumulative hospitalized (10-19) lower bound	cumulative hospitalized (10-19) upper bound	cumulative hospitalized (20-29) median	cumulative hospitalized (20-29) lower bound	cumulative hospitalized (20-29) upper bound	cumulative hospitalized (30-39) median	cumulative hospitalized (30-39) lower bound	cumulative hospitalized (30-39) upper bound	cumulative hospitalized (40-49) median	cumulative hospitalized (40-49) lower bound	cumulative hospitalized (40-49) upper bound	cumulative hospitalized (50-59) median	cumulative hospitalized (50-59) lower bound	cumulative hospitalized (50-59) upper bound	cumulative hospitalized (60-69) median	cumulative hospitalized (60-69) lower bound	cumulative hospitalized (60-69) upper bound	cumulative hospitalized (70-79) median	cumulative hospitalized (70-79) lower bound	cumulative hospitalized (70-79) upper bound	cumulative hospitalized (80+) median	cumulative hospitalized (80+) lower bound	cumulative hospitalized (80+) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound	cumulative fatality (0-9) median	cumulative fatality (0-9) lower bound	cumulative fatality (0-9) upper bound	cumulative fatality (10-19) median	cumulative fatality (10-19) lower bound	cumulative fatality (10-19) upper bound	cumulative fatality (20-29) median	cumulative fatality (20-29) lower bound	cumulative fatality (20-29) upper bound	cumulative fatality (30-39) median	cumulative fatality (30-39) lower bound	cumulative fatality (30-39) upper bound	cumulative fatality (40-49) median	cumulative fatality (40-49) lower bound	cumulative fatality (40-49) upper bound	cumulative fatality (50-59) median	cumulative fatality (50-59) lower bound	cumulative fatality (50-59) upper bound	cumulative fatality (60-69) median	cumulative fatality (60-69) lower bound	cumulative fatality (60-69) upper bound	cumulative fatality (70-79) median	cumulative fatality (70-79) lower bound	cumulative fatality (70-79) upper bound	cumulative fatality (80+) median	cumulative fatality (80+) lower bound	cumulative fatality (80+) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-09-08	99100	97529	99698	16329	16070	16428	15650	15402	15745	15345	15102	15437	14125	13901	14210	12559	12360	12635	9702	9548	9760	7737	7614	7784	5043	4963	5073	2610	2569	2626	99100	97529	99698	3	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	1	0	4	1	0	4	3	1	13	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	1	2	1	5	122	36	597	20	6	98	19	6	94	19	5	92	17	5	85	15	4	76	12	4	58	10	3	47	6	2	30	3	1	16	122	36	597	65	20	299	11	3	49	10	3	47	10	3	46	9	3	43	8	3	38	6	2	29	5	2	23	3	1	15	2	1	8	65	20	299	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	705	309	2281	116	50	379	111	48	363	109	47	356	101	44	328	90	39	291	70	32	225	55	24	175	35	16	110	18	9	54	705	309	2281	7	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4	2	1	7	3	2	8	7	4	21	19	9	58	0	0	0	0	0	1	0	0	1	0	0	1	1	0	4	2	1	6	4	2	14	5	2	17	5	3	16	19	9	58	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	3	2	1	6
2020-09-09	99073	97429	99693	16325	16054	16427	15646	15386	15744	15341	15086	15437	14121	13886	14209	12556	12348	12635	9699	9538	9760	7735	7607	7783	5041	4958	5073	2610	2566	2626	99073	97429	99693	3	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	1	0	4	1	0	4	3	1	14	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	1	2	1	5	126	36	621	21	6	102	20	6	98	19	6	96	18	5	88	16	5	79	12	4	61	10	3	48	6	2	32	3	1	16	126	36	621	67	20	312	11	3	51	11	3	49	10	3	48	9	3	44	8	3	39	7	2	31	5	2	24	3	1	16	2	1	8	67	20	312	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	726	315	2381	120	51	396	115	49	379	113	48	372	104	45	342	92	40	304	73	32	235	56	25	183	36	16	115	18	9	56	726	315	2381	8	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	4	2	1	7	3	2	8	8	4	22	19	9	61	0	0	0	0	0	1	0	0	1	0	0	2	1	0	4	2	1	6	4	2	14	5	2	17	5	3	16	19	9	61	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	3	2	1	7
2020-09-10	99045	97325	99687	16320	16037	16426	15642	15370	15743	15336	15070	15436	14117	13872	14208	12553	12334	12634	9696	9528	9759	7733	7598	7783	5040	4952	5073	2609	2563	2626	99045	97325	99687	3	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	1	0	4	1	0	4	3	1	15	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	1	2	1	5	129	37	646	21	6	106	20	6	102	20	6	100	18	5	92	16	5	82	13	4	63	10	3	50	7	2	33	3	1	17	129	37	646	69	21	324	11	3	53	11	3	51	11	3	50	10	3	46	9	3	41	7	2	32	5	2	25	4	1	17	2	1	9	69	21	324	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	749	322	2486	123	52	413	118	50	396	116	49	388	107	45	357	95	41	317	75	33	245	58	25	191	37	17	120	19	9	58	749	322	2486	8	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	5	2	1	7	3	2	9	8	4	23	20	9	64	0	0	0	0	0	1	0	0	1	0	0	2	1	0	4	2	1	6	4	2	15	6	3	18	5	3	17	20	9	64	3	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	3	3	1	7
2020-09-11	99017	97217	99681	16315	16019	16425	15637	15353	15742	15332	15053	15435	14113	13856	14207	12549	12321	12633	9694	9517	9759	7731	7590	7782	5039	4947	5072	2608	2561	2626	99017	97217	99681	4	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	1	0	4	1	0	4	4	1	15	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	1	2	1	5	132	37	671	22	6	111	21	6	106	20	6	104	19	5	96	17	5	85	13	4	66	10	3	52	7	2	34	4	1	18	132	37	671	70	21	337	12	3	56	11	3	53	11	3	52	10	3	48	9	3	43	7	2	33	6	2	26	4	1	17	2	1	9	70	21	337	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	772	329	2595	127	53	431	122	51	413	120	50	405	110	46	373	98	42	331	77	34	256	60	26	199	38	17	125	19	9	61	772	329	2595	8	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	5	3	1	8	3	2	9	8	4	24	20	9	66	0	0	0	0	0	1	0	0	1	0	0	2	1	0	4	2	1	6	5	2	15	6	3	19	6	3	18	20	9	66	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	3	3	1	8
2020-09-12	98988	97105	99676	16311	16000	16424	15632	15335	15741	15327	15036	15434	14109	13840	14207	12545	12307	12632	9691	9506	9758	7728	7581	7782	5037	4941	5072	2607	2558	2625	98988	97105	99676	4	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	1	0	5	1	0	4	4	1	16	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	1	2	1	5	136	38	698	22	6	115	21	6	110	21	6	108	19	5	99	17	5	88	13	4	68	11	3	55	7	2	36	4	1	18	136	38	698	72	21	351	12	3	58	11	3	55	11	3	54	10	3	50	9	3	44	7	2	34	6	2	27	4	1	18	2	1	9	72	21	351	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	4	795	336	2709	131	55	450	126	52	431	123	51	423	114	47	389	101	42	346	79	34	267	62	27	208	40	18	131	20	10	63	795	336	2709	8	4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	5	3	1	8	3	2	9	8	4	25	21	9	69	0	0	0	0	0	1	0	0	1	1	0	2	1	1	4	2	1	7	5	2	16	6	3	20	6	3	19	21	9	69	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	4	3	1	8
2020-09-13	98958	96989	99670	16306	15981	16423	15628	15317	15740	15323	15018	15433	14104	13824	14206	12541	12292	12632	9688	9495	9757	7726	7572	7781	5035	4935	5072	2606	2555	2625	98958	96989	99670	4	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	1	0	5	1	0	4	4	1	16	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	140	38	725	23	6	119	22	6	114	22	6	112	20	5	103	18	5	92	14	4	71	11	3	57	7	2	37	4	1	19	140	38	725	74	21	365	12	4	60	12	3	58	11	3	57	11	3	52	9	3	46	7	2	36	6	2	29	4	1	19	2	1	10	74	21	365	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	4	819	343	2827	135	56	470	130	53	450	127	52	441	117	48	406	104	43	361	82	35	279	64	27	217	41	18	136	21	10	66	819	343	2827	9	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	5	3	1	8	3	2	10	9	4	26	21	9	72	0	0	0	0	0	1	0	0	1	1	0	2	1	1	4	2	1	7	5	2	17	6	3	21	6	3	19	21	9	72	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	4	3	1	8
2020-09-14	98927	96868	99664	16301	15961	16422	15623	15298	15739	15318	14999	15432	14100	13807	14205	12538	12277	12631	9685	9483	9757	7723	7563	7781	5034	4929	5071	2606	2551	2625	98927	96868	99664	4	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	1	0	5	1	0	5	4	1	17	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	143	39	753	24	6	124	23	6	119	22	6	117	20	6	107	18	5	95	14	4	74	11	3	59	7	2	38	4	1	20	143	39	753	76	22	380	13	4	63	12	3	60	12	3	59	11	3	54	10	3	48	7	2	37	6	2	30	4	1	19	2	1	10	76	22	380	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	4	844	350	2949	139	57	490	133	55	470	131	54	461	121	49	424	107	44	376	84	36	291	65	28	226	42	18	142	21	10	69	844	350	2949	9	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	5	3	1	9	3	2	10	9	4	27	22	10	75	0	0	0	0	0	1	0	0	1	1	0	2	1	1	5	2	1	7	5	2	18	6	3	21	6	3	20	22	10	75	3	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	4	3	1	9
2020-09-15	98895	96744	99658	16295	15941	16421	15618	15278	15738	15313	14980	15431	14095	13789	14204	12534	12261	12630	9682	9471	9756	7721	7553	7781	5032	4923	5071	2605	2548	2625	98895	96744	99658	4	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	1	0	5	1	0	5	4	1	18	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	147	39	782	24	6	129	23	6	124	23	6	121	21	6	111	19	5	99	14	4	77	12	3	61	8	2	40	4	1	21	147	39	782	78	22	395	13	4	65	12	3	62	12	3	61	11	3	56	10	3	50	8	2	39	6	2	31	4	1	20	2	1	10	78	22	395	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	5	870	357	3077	143	58	512	138	56	490	135	55	481	124	51	442	111	45	393	87	36	303	67	28	236	43	19	148	22	10	72	870	357	3077	9	4	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	6	3	1	9	4	2	11	9	4	28	23	10	78	0	0	0	0	0	1	0	0	1	1	0	2	1	1	5	2	1	8	5	2	18	6	3	22	6	3	21	23	10	78	3	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	4	3	2	9
2020-09-16	98863	96614	99652	16290	15920	16420	15613	15258	15737	15308	14960	15430	14091	13770	14203	12529	12244	12629	9678	9458	9756	7718	7543	7780	5031	4916	5071	2604	2545	2625	98863	96614	99652	4	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	1	0	5	1	0	5	4	1	18	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	151	40	812	25	7	134	24	6	128	23	6	126	22	6	116	19	5	103	15	4	80	12	3	63	8	2	41	4	1	21	151	40	812	80	22	410	13	4	68	13	4	65	12	3	64	11	3	58	10	3	52	8	2	40	6	2	32	4	1	21	2	1	11	80	22	410	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	5	896	365	3209	148	59	534	142	57	511	139	56	501	128	52	461	114	46	410	89	37	316	69	29	246	44	19	155	22	10	75	896	365	3209	9	4	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	6	3	1	9	4	2	11	9	4	29	23	10	82	0	0	0	0	0	1	0	0	2	1	0	2	1	1	5	2	1	8	5	2	19	7	3	23	6	3	22	23	10	82	3	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	3	1	1	5	3	2	10
2020-09-17	98829	96480	99645	16285	15898	16419	15607	15237	15736	15303	14939	15429	14086	13751	14202	12525	12227	12629	9675	9445	9755	7716	7532	7780	5029	4909	5070	2603	2541	2624	98829	96480	99645	4	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	5	1	0	6	1	0	5	4	1	19	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	155	41	843	26	7	139	24	6	133	24	6	131	22	6	120	20	5	107	15	4	83	12	3	66	8	2	43	4	1	22	155	41	843	83	23	427	14	4	70	13	4	67	13	4	66	12	3	61	10	3	54	8	2	42	6	2	33	4	1	22	2	1	11	83	23	427	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	5	923	372	3347	152	60	557	146	58	533	143	57	523	132	53	481	117	47	427	92	38	330	72	29	257	46	19	161	23	10	78	923	372	3347	10	4	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	6	3	1	10	4	2	12	10	4	31	24	10	85	0	0	0	0	0	1	0	0	2	1	0	2	1	1	5	2	1	8	6	2	20	7	3	24	7	3	23	24	10	85	3	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	3	1	1	5	3	2	10
2020-09-18	98795	96342	99639	16279	15875	16418	15602	15215	15735	15298	14918	15428	14081	13732	14202	12521	12210	12628	9672	9432	9754	7713	7522	7779	5027	4902	5070	2602	2537	2624	98795	96342	99639	4	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	5	1	0	6	1	0	5	4	1	20	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2	0	0	1	3	1	5	159	41	875	26	7	144	25	6	138	25	6	135	23	6	125	20	5	111	16	4	86	12	3	68	8	2	45	4	1	23	159	41	875	85	23	443	14	4	73	13	4	70	13	4	69	12	3	63	11	3	56	8	2	43	7	2	35	4	1	23	2	1	12	85	23	443	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	6	950	380	3491	157	62	580	150	59	556	147	58	545	136	54	502	121	48	445	95	39	344	74	30	268	47	20	168	24	11	81	950	380	3491	10	4	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	6	3	1	10	4	2	12	10	4	32	25	10	89	0	0	0	0	0	1	0	0	2	1	0	2	1	1	5	2	1	9	6	2	21	7	3	25	7	3	24	25	10	89	3	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	4	1	1	5	3	2	11
2020-09-19	98760	96198	99633	16273	15851	16417	15597	15192	15734	15292	14896	15427	14076	13711	14201	12516	12192	12627	9668	9418	9754	7710	7510	7779	5025	4895	5070	2601	2534	2624	98760	96198	99633	4	1	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	5	1	0	6	1	0	6	4	1	21	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	2	0	0	1	3	1	5	163	42	908	27	7	150	26	7	143	25	6	141	23	6	129	21	5	115	16	4	89	13	3	71	8	2	46	4	1	24	163	42	908	87	23	460	14	4	76	14	4	73	13	4	71	12	3	66	11	3	58	9	2	45	7	2	36	4	1	23	2	1	12	87	23	460	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	6	979	387	3639	162	63	605	155	60	580	152	59	569	140	55	523	124	49	464	97	39	359	76	31	279	48	20	175	24	11	85	979	387	3639	10	5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	7	3	1	11	4	2	13	10	5	33	25	11	93	0	0	0	0	0	1	0	0	2	1	0	2	1	1	6	2	1	9	6	2	22	7	3	26	7	3	25	25	11	93	3	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	4	1	1	5	3	2	11
2020-09-20	98724	96049	99627	16267	15827	16416	15591	15168	15733	15287	14873	15426	14071	13690	14200	12512	12173	12626	9665	9403	9753	7708	7499	7778	5024	4887	5069	2600	2530	2624	98724	96049	99627	4	1	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	5	1	0	6	1	0	6	4	1	22	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	2	0	0	1	3	1	5	168	42	942	28	7	155	26	7	149	26	7	146	24	6	134	21	5	119	16	4	92	13	3	74	9	2	48	5	1	25	168	42	942	89	24	478	15	4	79	14	4	75	14	4	74	13	3	68	11	3	61	9	2	47	7	2	37	5	1	24	2	1	13	89	24	478	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	6	1008	395	3794	166	64	631	160	62	605	156	61	593	144	56	546	128	50	484	100	40	374	78	31	291	50	20	183	25	11	88	1008	395	3794	10	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	7	3	1	11	4	2	13	10	5	35	26	11	97	0	0	0	0	0	1	0	0	2	1	0	2	2	1	6	3	1	9	6	2	23	7	3	28	7	3	26	26	11	97	3	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	4	1	1	6	3	2	12
