Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-04-28,1.5067611904436544,0.333333333,0.10758274899767693,0.0714,4,43995470.67078242,456.2702106724038,1584.8666248907439,2489.192382019019,4074.059006909763,4127
2020-04-29,1.5316942889955671,0.333333333,0.1093629722342835,0.0714,3,43995297.18226166,474.668661359854,1626.7972179455892,2602.3518590362182,4229.149076981807,4285
2020-04-30,1.5697567087260929,0.333333333,0.11208062900304304,0.0714,3,43995116.28798318,494.3400528786606,1671.8667835460024,2718.5051803975334,4390.371963943536,4427
2020-05-01,1.618052517878312,0.333333333,0.11552894977651149,0.0714,1,43994927.922800064,516.925218531791,1718.2755126622578,2837.876468742718,4556.151981404975,4531
2020-05-02,1.6653738107389238,0.333333333,0.11890769008675917,0.0714,1,43994728.43279045,543.106822137968,1768.899047063128,2960.5613403468033,4729.460387409931,4679
2020-05-03,1.7163069648401095,0.333333333,0.12254431728958383,0.0714,3,43994515.11969955,572.3843058358979,1826.6352623011078,3086.8607323071105,4913.495994608218,4782
2020-05-04,1.757916021535073,0.333333333,0.12551520393760424,0.0714,5,43994286.30092543,605.4083115305888,1892.00827299398,3217.28249003541,5109.29076302939,4886
2020-05-05,1.7960794528626465,0.333333333,0.12824007293439296,0.0714,2,43994046.85269733,641.0537693313902,1960.7216526106033,3352.37188072718,5313.093533337783,5020
2020-05-06,1.8254034860549333,0.333333333,0.13033380890432225,0.0714,1,43993794.43997232,678.7819047737441,2035.4107161776515,3492.367406723577,5527.778122901229,5208
2020-05-07,1.8560667392598074,0.333333333,0.13252316518315024,0.0714,1,43993528.19046934,717.7707730536056,2117.3430257408877,3637.6957318586615,5755.038757599549,5371
2020-05-08,1.8837120251291115,0.333333333,0.13449703859421858,0.0714,1,43993246.63017145,759.0741468341671,2206.4216578149335,3788.874023896561,5995.295681711495,5611
2020-05-09,1.904131839620063,0.333333333,0.1359550133488725,0.0714,0,43992949.91342844,802.7661744855495,2301.907866805311,3946.4125302645475,6248.320397069859,5776
2020-05-10,1.921328745017246,0.333333333,0.13718287239423138,0.0714,0,43992637.00195651,848.0889218554139,2405.14036967634,4110.768751954447,6515.909121630787,6034
2020-05-11,1.919898958051377,0.333333333,0.13708078560486833,0.0714,2,43992305.10675406,895.2878173008269,2518.109654283891,4282.495774349338,6800.605428633229,6278
